name,id,type,entry_url,north,south,east,west,url,fields
ITGC_2019_T15A.nc,synth:e7aba676-1fdc-4c9a-b125-1ebe6124e5dc:L25ldGNkZi9JVEdDXzIwMTlfVDE1QS5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDE1QS5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/ITGC_2019_T15A.nc?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDE1QS5uYw%3D%3D,
ITGC_2019_T14A.nc,synth:e7aba676-1fdc-4c9a-b125-1ebe6124e5dc:L25ldGNkZi9JVEdDXzIwMTlfVDE0QS5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDE0QS5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/ITGC_2019_T14A.nc?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDE0QS5uYw%3D%3D,
ITGC_2019_T13A.nc,synth:e7aba676-1fdc-4c9a-b125-1ebe6124e5dc:L25ldGNkZi9JVEdDXzIwMTlfVDEzQS5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDEzQS5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/ITGC_2019_T13A.nc?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDEzQS5uYw%3D%3D,
ITGC_2019_T12A.nc,synth:e7aba676-1fdc-4c9a-b125-1ebe6124e5dc:L25ldGNkZi9JVEdDXzIwMTlfVDEyQS5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDEyQS5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/ITGC_2019_T12A.nc?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDEyQS5uYw%3D%3D,
ITGC_2019_T11A.nc,synth:e7aba676-1fdc-4c9a-b125-1ebe6124e5dc:L25ldGNkZi9JVEdDXzIwMTlfVDExQS5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDExQS5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/ITGC_2019_T11A.nc?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDExQS5uYw%3D%3D,
ITGC_2019_T10A.nc,synth:e7aba676-1fdc-4c9a-b125-1ebe6124e5dc:L25ldGNkZi9JVEdDXzIwMTlfVDEwQS5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDEwQS5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/ITGC_2019_T10A.nc?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDEwQS5uYw%3D%3D,
ITGC_2019_T09A.nc,synth:e7aba676-1fdc-4c9a-b125-1ebe6124e5dc:L25ldGNkZi9JVEdDXzIwMTlfVDA5QS5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDA5QS5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/ITGC_2019_T09A.nc?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDA5QS5uYw%3D%3D,
ITGC_2019_T05A.nc,synth:e7aba676-1fdc-4c9a-b125-1ebe6124e5dc:L25ldGNkZi9JVEdDXzIwMTlfVDA1QS5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDA1QS5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/ITGC_2019_T05A.nc?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDA1QS5uYw%3D%3D,
ITGC_2019_T04A.nc,synth:e7aba676-1fdc-4c9a-b125-1ebe6124e5dc:L25ldGNkZi9JVEdDXzIwMTlfVDA0QS5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDA0QS5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/ITGC_2019_T04A.nc?entryid=synth%3Ae7aba676-1fdc-4c9a-b125-1ebe6124e5dc%3AL25ldGNkZi9JVEdDXzIwMTlfVDA0QS5uYw%3D%3D,
