name,id,type,entry_url,north,south,east,west,url,fields
FISS2015_FOU6.nc,synth:3507901f-d03e-45a6-8d9b-59cf98a03e1d:L25ldGNkZi9GSVNTMjAxNV9GT1U2Lm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GT1U2Lm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/FISS2015_FOU6.nc?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GT1U2Lm5j,
FISS2015_FOU5.nc,synth:3507901f-d03e-45a6-8d9b-59cf98a03e1d:L25ldGNkZi9GSVNTMjAxNV9GT1U1Lm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GT1U1Lm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/FISS2015_FOU5.nc?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GT1U1Lm5j,
FISS2015_FOU4.nc,synth:3507901f-d03e-45a6-8d9b-59cf98a03e1d:L25ldGNkZi9GSVNTMjAxNV9GT1U0Lm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GT1U0Lm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/FISS2015_FOU4.nc?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GT1U0Lm5j,
FISS2015_FOU2.nc,synth:3507901f-d03e-45a6-8d9b-59cf98a03e1d:L25ldGNkZi9GSVNTMjAxNV9GT1UyLm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GT1UyLm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/FISS2015_FOU2.nc?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GT1UyLm5j,
FISS2015_FOU1.nc,synth:3507901f-d03e-45a6-8d9b-59cf98a03e1d:L25ldGNkZi9GSVNTMjAxNV9GT1UxLm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GT1UxLm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/FISS2015_FOU1.nc?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GT1UxLm5j,
FISS2015_FO3D.nc,synth:3507901f-d03e-45a6-8d9b-59cf98a03e1d:L25ldGNkZi9GSVNTMjAxNV9GTzNELm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GTzNELm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/FISS2015_FO3D.nc?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GTzNELm5j,
FISS2015_FO3B.nc,synth:3507901f-d03e-45a6-8d9b-59cf98a03e1d:L25ldGNkZi9GSVNTMjAxNV9GTzNCLm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GTzNCLm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/FISS2015_FO3B.nc?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GTzNCLm5j,
FISS2015_FO3A.nc,synth:3507901f-d03e-45a6-8d9b-59cf98a03e1d:L25ldGNkZi9GSVNTMjAxNV9GTzNBLm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GTzNBLm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/FISS2015_FO3A.nc?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9GTzNBLm5j,
FISS2015_BUN2.nc,synth:3507901f-d03e-45a6-8d9b-59cf98a03e1d:L25ldGNkZi9GSVNTMjAxNV9CVU4yLm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9CVU4yLm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/FISS2015_BUN2.nc?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9CVU4yLm5j,
FISS2015_BU01.nc,synth:3507901f-d03e-45a6-8d9b-59cf98a03e1d:L25ldGNkZi9GSVNTMjAxNV9CVTAxLm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9CVTAxLm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/FISS2015_BU01.nc?entryid=synth%3A3507901f-d03e-45a6-8d9b-59cf98a03e1d%3AL25ldGNkZi9GSVNTMjAxNV9CVTAxLm5j,
