name,id,type,entry_url,north,south,east,west,url,fields
GRADES_IMAGE_G08.nc,synth:c7ea5697-87e3-4529-a0dd-089a2ed638fb:L25ldGNkZi9HUkFERVNfSU1BR0VfRzA4Lm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA4Lm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/GRADES_IMAGE_G08.nc?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA4Lm5j,
GRADES_IMAGE_G07.nc,synth:c7ea5697-87e3-4529-a0dd-089a2ed638fb:L25ldGNkZi9HUkFERVNfSU1BR0VfRzA3Lm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA3Lm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/GRADES_IMAGE_G07.nc?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA3Lm5j,
GRADES_IMAGE_G06B.nc,synth:c7ea5697-87e3-4529-a0dd-089a2ed638fb:L25ldGNkZi9HUkFERVNfSU1BR0VfRzA2Qi5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA2Qi5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/GRADES_IMAGE_G06B.nc?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA2Qi5uYw%3D%3D,
GRADES_IMAGE_G06.nc,synth:c7ea5697-87e3-4529-a0dd-089a2ed638fb:L25ldGNkZi9HUkFERVNfSU1BR0VfRzA2Lm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA2Lm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/GRADES_IMAGE_G06.nc?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA2Lm5j,
GRADES_IMAGE_G05B.nc,synth:c7ea5697-87e3-4529-a0dd-089a2ed638fb:L25ldGNkZi9HUkFERVNfSU1BR0VfRzA1Qi5uYw==,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA1Qi5uYw%3D%3D,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/GRADES_IMAGE_G05B.nc?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA1Qi5uYw%3D%3D,
GRADES_IMAGE_G05.nc,synth:c7ea5697-87e3-4529-a0dd-089a2ed638fb:L25ldGNkZi9HUkFERVNfSU1BR0VfRzA1Lm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA1Lm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/GRADES_IMAGE_G05.nc?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA1Lm5j,
GRADES_IMAGE_G04.nc,synth:c7ea5697-87e3-4529-a0dd-089a2ed638fb:L25ldGNkZi9HUkFERVNfSU1BR0VfRzA0Lm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA0Lm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/GRADES_IMAGE_G04.nc?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzA0Lm5j,
GRADES_IMAGE_G03.nc,synth:c7ea5697-87e3-4529-a0dd-089a2ed638fb:L25ldGNkZi9HUkFERVNfSU1BR0VfRzAzLm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzAzLm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/GRADES_IMAGE_G03.nc?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzAzLm5j,
GRADES_IMAGE_G02.nc,synth:c7ea5697-87e3-4529-a0dd-089a2ed638fb:L25ldGNkZi9HUkFERVNfSU1BR0VfRzAyLm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzAyLm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/GRADES_IMAGE_G02.nc?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzAyLm5j,
GRADES_IMAGE_G01.nc,synth:c7ea5697-87e3-4529-a0dd-089a2ed638fb:L25ldGNkZi9HUkFERVNfSU1BR0VfRzAxLm5j,file,https://ramadda.data.bas.ac.uk:443/repository/entry/show?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzAxLm5j,-999999.0,-999999.0,-999999.0,-999999.0,https://ramadda.data.bas.ac.uk:443/repository/entry/get/GRADES_IMAGE_G01.nc?entryid=synth%3Ac7ea5697-87e3-4529-a0dd-089a2ed638fb%3AL25ldGNkZi9HUkFERVNfSU1BR0VfRzAxLm5j,
