institution,flight,granule,url
NASA,20121012_03,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_001.nc
NASA,20121012_03,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_002.nc
NASA,20121012_03,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_003.nc
NASA,20121012_03,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_004.nc
NASA,20121012_03,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_005.nc
NASA,20121012_03,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_006.nc
NASA,20121012_03,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_007.nc
NASA,20121012_03,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_008.nc
NASA,20121012_03,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_009.nc
NASA,20121012_03,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_010.nc
NASA,20121012_03,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_011.nc
NASA,20121012_03,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_012.nc
NASA,20121012_03,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_014.nc
NASA,20121012_03,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_015.nc
NASA,20121012_03,016,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_016.nc
NASA,20121012_03,017,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_017.nc
NASA,20121012_03,018,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_018.nc
NASA,20121012_03,019,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_019.nc
NASA,20121012_03,020,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_020.nc
NASA,20121012_03,021,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_021.nc
NASA,20121012_03,022,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_022.nc
NASA,20121012_03,023,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_023.nc
NASA,20121012_03,024,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_024.nc
NASA,20121012_03,025,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_025.nc
NASA,20121012_03,026,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_026.nc
NASA,20121012_03,027,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_027.nc
NASA,20121012_03,028,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_028.nc
NASA,20121012_03,029,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_029.nc
NASA,20121012_03,030,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_030.nc
NASA,20121012_03,031,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_031.nc
NASA,20121012_03,032,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_032.nc
NASA,20121012_03,033,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_033.nc
NASA,20121012_03,034,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_034.nc
NASA,20121012_03,035,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_035.nc
NASA,20121012_03,036,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_036.nc
NASA,20121012_03,037,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_037.nc
NASA,20121012_03,038,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_038.nc
NASA,20121012_03,039,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_039.nc
NASA,20121012_03,040,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_040.nc
NASA,20121012_03,041,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.12/IRMCR1B_20121012_03_041.nc
NASA,20121013_01,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.13/IRMCR1B_20121013_01_001.nc
NASA,20121013_01,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.13/IRMCR1B_20121013_01_002.nc
NASA,20121013_01,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.13/IRMCR1B_20121013_01_003.nc
NASA,20121013_01,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.13/IRMCR1B_20121013_01_004.nc
NASA,20121013_01,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.13/IRMCR1B_20121013_01_005.nc
NASA,20121013_01,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.13/IRMCR1B_20121013_01_006.nc
NASA,20121013_01,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.13/IRMCR1B_20121013_01_007.nc
NASA,20121013_01,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.13/IRMCR1B_20121013_01_008.nc
NASA,20121013_01,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.13/IRMCR1B_20121013_01_009.nc
NASA,20121013_01,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.13/IRMCR1B_20121013_01_010.nc
NASA,20121015_02,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_02_001.nc
NASA,20121015_02,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_02_002.nc
NASA,20121015_02,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_02_003.nc
NASA,20121015_02,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_02_004.nc
NASA,20121015_02,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_02_005.nc
NASA,20121015_02,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_02_006.nc
NASA,20121015_02,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_02_007.nc
NASA,20121015_02,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_02_008.nc
NASA,20121015_02,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_02_009.nc
NASA,20121015_02,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_02_010.nc
NASA,20121015_03,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_001.nc
NASA,20121015_03,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_002.nc
NASA,20121015_03,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_003.nc
NASA,20121015_03,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_004.nc
NASA,20121015_03,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_005.nc
NASA,20121015_03,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_006.nc
NASA,20121015_03,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_007.nc
NASA,20121015_03,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_008.nc
NASA,20121015_03,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_009.nc
NASA,20121015_03,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_010.nc
NASA,20121015_03,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_011.nc
NASA,20121015_03,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_012.nc
NASA,20121015_03,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_013.nc
NASA,20121015_03,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_014.nc
NASA,20121015_03,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_015.nc
NASA,20121015_03,016,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_016.nc
NASA,20121015_03,017,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_017.nc
NASA,20121015_03,018,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_018.nc
NASA,20121015_03,019,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_019.nc
NASA,20121015_03,020,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_020.nc
NASA,20121015_03,021,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_021.nc
NASA,20121015_03,022,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_022.nc
NASA,20121015_03,023,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_023.nc
NASA,20121015_03,024,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_024.nc
NASA,20121015_03,025,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_025.nc
NASA,20121015_03,026,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_026.nc
NASA,20121015_03,027,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_027.nc
NASA,20121015_03,028,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_028.nc
NASA,20121015_03,029,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_029.nc
NASA,20121015_03,030,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_030.nc
NASA,20121015_03,031,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_03_031.nc
NASA,20121015_04,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_001.nc
NASA,20121015_04,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_002.nc
NASA,20121015_04,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_003.nc
NASA,20121015_04,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_004.nc
NASA,20121015_04,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_005.nc
NASA,20121015_04,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_006.nc
NASA,20121015_04,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_007.nc
NASA,20121015_04,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_008.nc
NASA,20121015_04,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_009.nc
NASA,20121015_04,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_010.nc
NASA,20121015_04,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_011.nc
NASA,20121015_04,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_012.nc
NASA,20121015_04,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_013.nc
NASA,20121015_04,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.15/IRMCR1B_20121015_04_014.nc
NASA,20121016_02,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_001.nc
NASA,20121016_02,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_002.nc
NASA,20121016_02,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_003.nc
NASA,20121016_02,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_004.nc
NASA,20121016_02,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_005.nc
NASA,20121016_02,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_006.nc
NASA,20121016_02,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_007.nc
NASA,20121016_02,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_008.nc
NASA,20121016_02,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_009.nc
NASA,20121016_02,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_010.nc
NASA,20121016_02,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_011.nc
NASA,20121016_02,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_012.nc
NASA,20121016_02,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_013.nc
NASA,20121016_02,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_014.nc
NASA,20121016_02,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_015.nc
NASA,20121016_02,016,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_016.nc
NASA,20121016_02,017,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_017.nc
NASA,20121016_02,018,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_018.nc
NASA,20121016_02,019,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_019.nc
NASA,20121016_02,020,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_020.nc
NASA,20121016_02,021,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_021.nc
NASA,20121016_02,022,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_022.nc
NASA,20121016_02,023,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_023.nc
NASA,20121016_02,024,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_024.nc
NASA,20121016_02,025,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_025.nc
NASA,20121016_02,026,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_026.nc
NASA,20121016_02,027,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_027.nc
NASA,20121016_02,028,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_028.nc
NASA,20121016_02,029,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_029.nc
NASA,20121016_02,030,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_030.nc
NASA,20121016_02,031,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_031.nc
NASA,20121016_02,032,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_032.nc
NASA,20121016_02,033,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_033.nc
NASA,20121016_02,034,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_034.nc
NASA,20121016_02,035,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_035.nc
NASA,20121016_02,036,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_036.nc
NASA,20121016_02,037,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_037.nc
NASA,20121016_02,038,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_038.nc
NASA,20121016_02,039,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_039.nc
NASA,20121016_02,040,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_040.nc
NASA,20121016_02,041,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_041.nc
NASA,20121016_02,042,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_042.nc
NASA,20121016_02,043,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_043.nc
NASA,20121016_02,044,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_02_044.nc
NASA,20121016_03,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_03_001.nc
NASA,20121016_03,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_03_002.nc
NASA,20121016_03,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_03_003.nc
NASA,20121016_03,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_03_004.nc
NASA,20121016_03,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_03_005.nc
NASA,20121016_03,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_03_006.nc
NASA,20121016_03,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.16/IRMCR1B_20121016_03_007.nc
NASA,20121018_02,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_001.nc
NASA,20121018_02,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_002.nc
NASA,20121018_02,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_003.nc
NASA,20121018_02,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_004.nc
NASA,20121018_02,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_005.nc
NASA,20121018_02,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_006.nc
NASA,20121018_02,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_007.nc
NASA,20121018_02,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_008.nc
NASA,20121018_02,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_009.nc
NASA,20121018_02,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_010.nc
NASA,20121018_02,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_011.nc
NASA,20121018_02,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_012.nc
NASA,20121018_02,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_013.nc
NASA,20121018_02,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_014.nc
NASA,20121018_02,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_015.nc
NASA,20121018_02,016,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_016.nc
NASA,20121018_02,017,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_017.nc
NASA,20121018_02,018,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_018.nc
NASA,20121018_02,019,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_019.nc
NASA,20121018_02,020,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_020.nc
NASA,20121018_02,021,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_021.nc
NASA,20121018_02,022,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_022.nc
NASA,20121018_02,023,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2012.10.18/IRMCR1B_20121018_02_023.nc
